tipo_muerte,zona,subzona,distrito,circuito,codigo_subcircuito,subcircuito,codigo_provincia,provincia,codigo_canton,canton,coordenada_y,coordenada_x,area_hecho,lugar,tipo_lugar,fecha_infraccion,hora_infraccion,arma,tipo_arma,presunta_motivacion,presun_motiva_observada,probable_causa_motivada,edad,medida_edad,sexo,genero,etnia,estado_civil,nacionalidad,discapacidad,profesion_registro_civil,instruccion,antecedentes
ASESINATO,ZONA 5,GUAYAS,DAULE,LA YOLITA,09D19C01S01,LA YOLITA 1,9,GUAYAS,906,DAULE,"-187,016",-79.98293,URBANO,VÍA PÚBLICA,PUBLICO,29/12/2024,20:30:00,ARMA DE FUEGO,PISTOLA,DELINCUENCIA COMÚN,TRAFICO INTERNOS DE DROGAS (MICROTRÁFICO),HERIDA POR ARMA DE FUEGO,46,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,ESTUDIANTE,SIN_DATO,SIN_DATO
ASESINATO,ZONA 5,GUAYAS,NARANJAL BALAO,BALAO,09D12C02S01,BALAO 1,9,GUAYAS,903,BALAO,"-290,979",-79.81215,URBANO,VÍA PÚBLICA,PUBLICO,29/12/2024,21:30:00,ARMA DE FUEGO,PISTOLA,DELINCUENCIA COMÚN,AMENAZA,HERIDA POR ARMA DE FUEGO,22,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,ESTUDIANTE,SIN_DATO,SIN_DATO
ASESINATO,ZONA 5,LOS RÍOS,BABAHOYO,PIMOCHA,12D01C11S01,PIMOCHA 1,12,LOS RÍOS,1201,BABAHOYO,"-176,251",-79.55899,RURAL,VÍA PÚBLICA,PUBLICO,29/12/2024,00:00:00,ARMA DE FUEGO,OTROS ARMA CORTA,DELINCUENCIA COMÚN,AMENAZA,HERIDA POR ARMA DE FUEGO,46,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,BACHILLER C.FIS.MATE,BACHILLERATO,SIN_DATO
ASESINATO,ZONA 5,LOS RÍOS,BABAHOYO,PIMOCHA,12D01C11S01,PIMOCHA 1,12,LOS RÍOS,1201,BABAHOYO,"-176,251",-79.55899,RURAL,VÍA PÚBLICA,PUBLICO,29/12/2024,00:00:00,ARMA DE FUEGO,OTROS ARMA CORTA,DELINCUENCIA COMÚN,AMENAZA,HERIDA POR ARMA DE FUEGO,29,A,HOMBRE,MASCULINO,MESTIZO/A,NO DETERMINADO,ECUADOR,NINGUNA,SIN_DATO,SIN_DATO,SIN_DATO
ASESINATO,ZONA 5,LOS RÍOS,BABAHOYO,UNIVERSIDAD,12D01C08S02,UNIVERSIDAD 2,12,LOS RÍOS,1201,BABAHOYO,"-181,515",-79.51315,URBANO,VÍA PÚBLICA,PUBLICO,29/12/2024,14:40:00,ARMA DE FUEGO,PISTOLA,DELINCUENCIA COMÚN,AMENAZA,HERIDA POR ARMA DE FUEGO,22,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,ESTUDIANTE,SIN_DATO,SIN_DATO
ASESINATO,ZONA 5,LOS RÍOS,BABAHOYO,UNIVERSIDAD,12D01C08S01,UNIVERSIDAD 1,12,LOS RÍOS,1201,BABAHOYO,"-18,119",-79.49677,URBANO,CASA/VILLA,PRIVADO,29/12/2024,18:50:00,ARMA DE FUEGO,PISTOLA,DELINCUENCIA COMÚN,AMENAZA,HERIDA POR ARMA DE FUEGO,35,A,MUJER,FEMENINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,QUEHACER. DOMESTICOS,BASICA,SIN_DATO
ASESINATO,ZONA 5,LOS RÍOS,QUEVEDO,DIVINO NIÑO,12D03C06S02,DIVINO NIÑO 2,12,LOS RÍOS,1205,QUEVEDO,"-104,251",-79.46658,URBANO,VÍA PÚBLICA,PUBLICO,29/12/2024,23:00:00,ARMA DE FUEGO,OTROS ARMA CORTA,DELINCUENCIA COMÚN,AMENAZA,HERIDA POR ARMA DE FUEGO,32,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,BACHILLER,SIN_DATO,SIN_DATO
ASESINATO,ZONA 5,LOS RÍOS,PUEBLO VIEJO,SAN JUAN,12D02C02S01,SAN JUAN 1,12,LOS RÍOS,1204,PUEBLOVIEJO,"-162,861",-79.56708,URBANO,CASA/VILLA,PRIVADO,29/12/2024,19:40:00,ARMA DE FUEGO,PISTOLA,VIOLENCIA COMUNITARIA,ACTOS DE ODIO,HERIDA POR ARMA DE FUEGO,16,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,NINGUNA,SIN_DATO,SIN_DATO
ASESINATO,ZONA 5,LOS RÍOS,PUEBLO VIEJO,SAN JUAN,12D02C02S01,SAN JUAN 1,12,LOS RÍOS,1204,PUEBLOVIEJO,"-162,523",-79.56273,URBANO,VÍA PÚBLICA,PUBLICO,29/12/2024,15:30:00,ARMA DE FUEGO,PISTOLA,DELINCUENCIA COMÚN,AMENAZA,HERIDA POR ARMA DE FUEGO,64,A,HOMBRE,MASCULINO,MESTIZO/A,CASADO,ECUADOR,NINGUNA,JORNALERO,SIN_DATO,SIN_DATO
ASESINATO,ZONA 7,EL ORO,HUAQUILLAS,HUALTACO,07D05C06S03,HUALTACO 3,7,EL ORO,707,HUAQUILLAS,"-348,329",-80.24164,URBANO,VÍA PÚBLICA,PUBLICO,29/12/2024,14:00:00,ARMA DE FUEGO,REVOLVER,DELINCUENCIA COMÚN,AMENAZA,HERIDA POR ARMA DE FUEGO,41,A,HOMBRE,MASCULINO,MESTIZO/A,CASADO,ECUADOR,NINGUNA,MILITAR,SIN_DATO,SIN_DATO
ASESINATO,ZONA 7,EL ORO,SANTA ROSA,BELLA MARÍA,07D06C02S01,BELLA MARÍA 1,7,EL ORO,712,SANTA ROSA,"-350,284",-79.8889,URBANO,HACIENDAS,PRIVADO,29/12/2024,17:30:00,ARMA DE FUEGO,PISTOLA,DELINCUENCIA COMÚN,TRAFICO INTERNOS DE DROGAS (MICROTRÁFICO),HERIDA POR ARMA DE FUEGO,22,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,BACHILLER,SIN_DATO,SIN_DATO
ASESINATO,ZONA 7,LOJA,ZAPOTILLO,LIMONES,11D09C05S01,LIMONES 1,11,LOJA,1113,ZAPOTILLO,"-444,289",-80.39639,RURAL,CASA/VILLA,PRIVADO,29/12/2024,19:50:00,ARMA DE FUEGO,PISTOLA,DELINCUENCIA COMÚN,AMENAZA,HERIDA POR ARMA DE FUEGO,25,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,ESTUDIANTE,SIN_DATO,SIN_DATO
ASESINATO,ZONA 7,LOJA,ZAPOTILLO,LIMONES,11D09C05S01,LIMONES 1,11,LOJA,1113,ZAPOTILLO,"-444,289",-80.39639,RURAL,CASA/VILLA,PRIVADO,29/12/2024,19:50:00,ARMA DE FUEGO,PISTOLA,DELINCUENCIA COMÚN,AMENAZA,HERIDA POR ARMA DE FUEGO,21,A,MUJER,FEMENINO,MESTIZO/A,NO DETERMINADO,PERU,NINGUNA,SIN_DATO,SIN_DATO,SIN_DATO
ASESINATO,ZONA 8,D.M. GUAYAQUIL,ESTEROS,TRINITARIA SUR,09D02C05S02,TRINITARIA SUR 2,9,GUAYAS,901,GUAYAQUIL,"-224,231",-79.91963,URBANO,VÍA PÚBLICA,PUBLICO,29/12/2024,12:00:00,ARMA DE FUEGO,PISTOLA,DELINCUENCIA COMÚN,TRAFICO INTERNOS DE DROGAS (MICROTRÁFICO),HERIDA POR ARMA DE FUEGO,30,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,ESTUDIANTE,BASICA,SIN_DATO
ASESINATO,ZONA 8,D.M. GUAYAQUIL,9 DE OCTUBRE,GARAY,09D03C04S04,GARAY 4,9,GUAYAS,901,GUAYAQUIL,"-219,717",-79.90849,URBANO,VÍA PÚBLICA,PUBLICO,29/12/2024,15:00:00,ARMA DE FUEGO,PISTOLA,DELINCUENCIA COMÚN,AMENAZA,HERIDA POR ARMA DE FUEGO,16,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,NINGUNA,SIN_DATO,SIN_DATO
ASESINATO,ZONA 8,D.M. GUAYAQUIL,NUEVA PROSPERINA,FLOR DE BASTIÓN,09D08C04S01,FLOR DE BASTIÓN 1,9,GUAYAS,901,GUAYAQUIL,"-20,942",-79.9489,URBANO,VÍA PÚBLICA,PUBLICO,29/12/2024,16:00:00,ARMA DE FUEGO,PISTOLA,DELINCUENCIA COMÚN,TRAFICO INTERNOS DE DROGAS (MICROTRÁFICO),HERIDA POR ARMA DE FUEGO,43,A,HOMBRE,MASCULINO,MESTIZO/A,CASADO,ECUADOR,NINGUNA,ESTUDIANTE,SIN_DATO,SIN_DATO
ASESINATO,ZONA 8,D.M. GUAYAQUIL,DURÁN,ABEL GILBERT,09D24C01S03,ABEL GILBERT 3,9,GUAYAS,907,DURAN,"-218,529",-79.8529,URBANO,CASA/VILLA,PRIVADO,29/12/2024,10:25:00,ARMA DE FUEGO,PISTOLA,DELINCUENCIA COMÚN,AMENAZA,HERIDA POR ARMA DE FUEGO,54,A,HOMBRE,MASCULINO,MESTIZO/A,CASADO,ECUADOR,NINGUNA,ESTUDIANTE,SIN_DATO,SIN_DATO
ASESINATO,ZONA 8,D.M. GUAYAQUIL,ESTEROS,MALVINAS NORTE,09D02C03S02,MALVINAS NORTE 2,9,GUAYAS,901,GUAYAQUIL,"-222,538",-79.90881,URBANO,VÍA PÚBLICA,PUBLICO,29/12/2024,16:30:00,ARMA DE FUEGO,PISTOLA,DELINCUENCIA COMÚN,ROBO A PERSONAS,HERIDA POR ARMA DE FUEGO,35,A,HOMBRE,MASCULINO,MESTIZO/A,CASADO,ECUADOR,NINGUNA,ESTUDIANTE,SIN_DATO,SIN_DATO
ASESINATO,ZONA 8,D.M. GUAYAQUIL,NUEVA PROSPERINA,FLOR DE BASTIÓN,09D08C04S01,FLOR DE BASTIÓN 1,9,GUAYAS,901,GUAYAQUIL,"-20,942",-79.9489,URBANO,VÍA PÚBLICA,PUBLICO,29/12/2024,16:00:00,ARMA DE FUEGO,PISTOLA,DELINCUENCIA COMÚN,TRAFICO INTERNOS DE DROGAS (MICROTRÁFICO),HERIDA POR ARMA DE FUEGO,28,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,EMPLEADO,SIN_DATO,SIN_DATO
ASESINATO,ZONA 8,D.M. GUAYAQUIL,NUEVA PROSPERINA,FLOR DE BASTIÓN,09D08C04S01,FLOR DE BASTIÓN 1,9,GUAYAS,901,GUAYAQUIL,"-20,942",-79.9489,URBANO,HOSPITALES,PRIVADO,29/12/2024,17:30:00,ARMA DE FUEGO,PISTOLA,DELINCUENCIA COMÚN,AMENAZA,HERIDA POR ARMA DE FUEGO,30,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,ESTUDIANTE,BACHILLERATO,SIN_DATO
ASESINATO,ZONA 8,D.M. GUAYAQUIL,9 DE OCTUBRE,ANTEPARA,09D03C06S01,ANTEPARA 1,9,GUAYAS,901,GUAYAQUIL,"-221,206",-79.90078,URBANO,VÍA PÚBLICA,PUBLICO,29/12/2024,03:00:00,ARMA DE FUEGO,PISTOLA,DELINCUENCIA COMÚN,ROBO A PERSONAS,HERIDA POR ARMA DE FUEGO,31,A,MUJER,FEMENINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,QUEHACER. DOMESTICOS,SIN_DATO,SIN_DATO
ASESINATO,ZONA 8,D.M. GUAYAQUIL,NUEVA PROSPERINA,FLOR DE BASTIÓN,09D08C04S01,FLOR DE BASTIÓN 1,9,GUAYAS,901,GUAYAQUIL,"-20,942",-79.9489,URBANO,VÍA PÚBLICA,PUBLICO,29/12/2024,15:05:00,ARMA DE FUEGO,PISTOLA,DELINCUENCIA COMÚN,TRAFICO INTERNOS DE DROGAS (MICROTRÁFICO),HERIDA POR ARMA DE FUEGO,37,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,EMPLEADO,SIN_DATO,SIN_DATO
HOMICIDIO,ZONA 9,D.M. QUITO,ELOY ALFARO - DMQ,SANTA ANITA,17D06C03S02,SANTA ANITA 2,17,PICHINCHA,1701,QUITO,"-0,26013",-78.54063,URBANO,VÍA PÚBLICA,PUBLICO,29/12/2024,00:54:00,ARMA DE FUEGO,REVOLVER,DELINCUENCIA COMÚN,AMENAZA,HERIDA POR ARMA DE FUEGO,35,A,HOMBRE,MASCULINO,MESTIZO/A,NO DETERMINADO,ECUADOR,NINGUNA,SIN_DATO,SIN_DATO,SIN_DATO
ASESINATO,ZONA 1,CARCHI,TULCÁN,URBINA,04D01C13S01,URBINA 1,4,CARCHI,401,TULCAN,"0,76519",-77.72969,RURAL,VÍA PÚBLICA,PUBLICO,28/12/2024,03:00:00,ARMA DE FUEGO,PISTOLA,DELINCUENCIA COMÚN,ROBO A PERSONAS,HERIDA POR ARMA DE FUEGO,53,A,HOMBRE,MASCULINO,MESTIZO/A,CASADO,ECUADOR,NINGUNA,JORNALERO,SIN_DATO,SIN_DATO
ASESINATO,ZONA 1,ESMERALDAS,ESMERALDAS,LA TOLITA,08D01C04S02,LA TOLITA 2,8,ESMERALDAS,801,ESMERALDAS,"0,90956",-79.67722,RURAL,VÍA PÚBLICA,PUBLICO,28/12/2024,21:00:00,ARMA BLANCA,MACHETE,DELINCUENCIA COMÚN,AMENAZA,HERIDA POR ARMA BLANCA,16,A,HOMBRE,MASCULINO,AFRO,SOLTERO,ECUADOR,NINGUNA,ESTUDIANTE,SIN_DATO,SIN_DATO
ASESINATO,ZONA 2,ORELLANA,ORELLANA LORETO,NUEVO PARAÍSO,22D02C06S02,NUEVO PARAÍSO 2,22,ORELLANA,2201,ORELLANA,"-0,37952",-77.01293,RURAL,FUERZAS DE SEGURIDAD PUBLICA Y DEL ESTADO,PRIVADO,28/12/2024,10:00:00,ARMA DE FUEGO,FUSIL,DELINCUENCIA COMÚN,AMENAZA,HERIDA POR ARMA DE FUEGO,31,A,HOMBRE,NO APLICA,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,BACH.EXPLOT.AGROPECU,SIN_DATO,SIN_DATO
ASESINATO,ZONA 4,MANABÍ,EL CARMEN,EL PARAÍSO LA CATORCE,13D05C05S01,EL PARAÍSO LA CATORCE 1,13,MANABÍ,1304,EL CARMEN,"-0,3218",-79.40545,RURAL,VÍA PÚBLICA,PUBLICO,28/12/2024,03:32:00,OTROS,NINGUNA,DELINCUENCIA COMÚN,TRAFICO INTERNOS DE DROGAS (MICROTRÁFICO),SOFOCACION,46,A,HOMBRE,MASCULINO,NO DETERMINADO,NO DETERMINADO,ECUADOR,NINGUNA,SIN_DATO,SIN_DATO,SIN_DATO
ASESINATO,ZONA 4,MANABÍ,MANTA,UNIVERSIDAD,13D02C05S03,UNIVERSIDAD 3,13,MANABÍ,1308,MANTA,"-0,95486",-80.73386,URBANO,VÍA PÚBLICA,PUBLICO,28/12/2024,19:00:00,ARMA DE FUEGO,OTROS ARMA CORTA,DELINCUENCIA COMÚN,AMENAZA,HERIDA POR ARMA DE FUEGO,41,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,EMPLEADO,SIN_DATO,SIN_DATO
ASESINATO,ZONA 5,GUAYAS,NARANJAL BALAO,JAIME ROLDÓS,09D12C05S01,JAIME ROLDÓS 1,9,GUAYAS,911,NARANJAL,"-271,776",-79.67853,RURAL,VÍA PÚBLICA,PUBLICO,28/12/2024,13:20:00,ARMA DE FUEGO,PISTOLA,DELINCUENCIA COMÚN,AMENAZA,HERIDA POR ARMA DE FUEGO,65,A,HOMBRE,MASCULINO,MESTIZO/A,CASADO,ECUADOR,NINGUNA,ESTUDIANTE,SIN_DATO,SIN_DATO
ASESINATO,ZONA 5,GUAYAS,BALZAR,BALZAR SUR,09D13C05S01,BALZAR SUR 1,9,GUAYAS,904,BALZAR,"-136,981",-79.90668,URBANO,HOSPITALES,PRIVADO,28/12/2024,22:30:00,ARMA DE FUEGO,PISTOLA,DELINCUENCIA COMÚN,ROBO A DOMICILIOS,HERIDA POR ARMA DE FUEGO,76,A,HOMBRE,MASCULINO,MESTIZO/A,CASADO,ECUADOR,NINGUNA,SIN_DATO,SIN_DATO,SIN_DATO
ASESINATO,ZONA 5,GUAYAS,NARANJITO MARCELINO MARIDUEÑA,NARANJITO ESTE,09D18C01S02,NARANJITO ESTE 2,9,GUAYAS,912,NARANJITO,"-213,612",-79.42164,RURAL,FINCA,PRIVADO,28/12/2024,11:00:00,ARMA DE FUEGO,PISTOLA,DELINCUENCIA COMÚN,AMENAZA,HERIDA POR ARMA DE FUEGO,18,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,NINGUNA,SIN_DATO,SIN_DATO
ASESINATO,ZONA 5,GUAYAS,BALZAR,ROSA PAREDES,09D13C03S01,ROSA PAREDES 1,9,GUAYAS,904,BALZAR,"-133,775",-79.87788,RURAL,INTERIOR DE VEHÍCULO PARTICULAR,PRIVADO,28/12/2024,23:55:00,ARMA DE FUEGO,PISTOLA,DELINCUENCIA COMÚN,AMENAZA,HERIDA POR ARMA DE FUEGO,38,A,HOMBRE,MASCULINO,MESTIZO/A,CASADO,ECUADOR,NINGUNA,EMPRESARIO,SIN_DATO,SIN_DATO
ASESINATO,ZONA 5,GUAYAS,BALZAR,ROSA PAREDES,09D13C03S01,ROSA PAREDES 1,9,GUAYAS,904,BALZAR,"-133,775",-79.87788,RURAL,INTERIOR DE VEHÍCULO PARTICULAR,PRIVADO,28/12/2024,23:55:00,ARMA DE FUEGO,PISTOLA,DELINCUENCIA COMÚN,AMENAZA,HERIDA POR ARMA DE FUEGO,31,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,ESTUDIANTE,SIN_DATO,SIN_DATO
ASESINATO,ZONA 5,GUAYAS,NARANJITO MARCELINO MARIDUEÑA,NARANJITO SUR,09D18C02S01,NARANJITO SUR 1,9,GUAYAS,912,NARANJITO,"-217,032",-79.45637,URBANO,CASA/VILLA,PRIVADO,28/12/2024,22:00:00,ARMA DE FUEGO,FUSIL,DELINCUENCIA COMÚN,AMENAZA,HERIDA POR ARMA DE FUEGO,25,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,CONDUCTOR,SIN_DATO,SIN_DATO
ASESINATO,ZONA 5,GUAYAS,BALZAR,ROSA PAREDES,09D13C03S01,ROSA PAREDES 1,9,GUAYAS,904,BALZAR,"-133,775",-79.87788,RURAL,INTERIOR DE VEHÍCULO PARTICULAR,PRIVADO,28/12/2024,23:55:00,ARMA DE FUEGO,PISTOLA,DELINCUENCIA COMÚN,AMENAZA,HERIDA POR ARMA DE FUEGO,41,A,MUJER,FEMENINO,MESTIZO/A,CASADO,ECUADOR,NINGUNA,ESTUDIANTE,BACHILLERATO,SIN_DATO
ASESINATO,ZONA 5,GUAYAS,BALZAR,ROSA PAREDES,09D13C03S01,ROSA PAREDES 1,9,GUAYAS,904,BALZAR,"-133,775",-79.87788,RURAL,INTERIOR DE VEHÍCULO PARTICULAR,PRIVADO,28/12/2024,23:55:00,ARMA DE FUEGO,PISTOLA,DELINCUENCIA COMÚN,AMENAZA,HERIDA POR ARMA DE FUEGO,35,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,ESTUDIANTE,BASICA,SIN_DATO
ASESINATO,ZONA 5,LOS RÍOS,PUEBLO VIEJO,SAN JUAN,12D02C02S02,SAN JUAN 2,12,LOS RÍOS,1204,PUEBLOVIEJO,"-162,418",-79.55813,URBANO,VÍA PÚBLICA,PUBLICO,28/12/2024,14:30:00,ARMA DE FUEGO,PISTOLA,DELINCUENCIA COMÚN,TRAFICO INTERNOS DE DROGAS (MICROTRÁFICO),HERIDA POR ARMA DE FUEGO,20,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,ESTUDIANTE,SIN_DATO,SIN_DATO
ASESINATO,ZONA 5,LOS RÍOS,VENTANAS,QUINSALOMA,12D04C07S01,QUINSALOMA 1,12,LOS RÍOS,1213,QUINSALOMA,"-12,048",-79.31211,URBANO,VÍA PÚBLICA,PUBLICO,28/12/2024,20:30:00,ARMA DE FUEGO,PISTOLA,DELINCUENCIA COMÚN,ROBO A PERSONAS,HERIDA POR ARMA DE FUEGO,33,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,BACHILL. EN CIENCIAS,SIN_DATO,SIN_DATO
ASESINATO,ZONA 5,LOS RÍOS,BUENA FE,VALENCIA,12D06C10S01,VALENCIA 1,12,LOS RÍOS,1211,VALENCIA,"-0,95092",-79.36106,URBANO,VÍA PÚBLICA,PUBLICO,28/12/2024,19:30:00,ARMA DE FUEGO,PISTOLA,DELINCUENCIA COMÚN,AMENAZA,HERIDA POR ARMA DE FUEGO,26,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,SIN_DATO,SIN_DATO,SIN_DATO
ASESINATO,ZONA 5,LOS RÍOS,PUEBLO VIEJO,SAN JUAN,12D02C02S01,SAN JUAN 1,12,LOS RÍOS,1204,PUEBLOVIEJO,"-162,861",-79.56708,RURAL,FINCA,PRIVADO,28/12/2024,21:00:00,ARMA BLANCA,OTRO,DELINCUENCIA COMÚN,AMENAZA,HERIDA POR ARMA BLANCA,21,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,ESTUDIANTE,SIN_DATO,SIN_DATO
ASESINATO,ZONA 6,MORONA SANTIAGO,CENTRO SUR,SUCÚA,14D03C02S01,SUCÚA 1,14,MORONA SANTIAGO,1406,SUCUA,"-246,094",-78.17164,URBANO,CORTES,PRIVADO,28/12/2024,16:10:00,ARMA DE FUEGO,REVOLVER,DELINCUENCIA COMÚN,AMENAZA,HERIDA POR ARMA DE FUEGO,20,A,HOMBRE,MASCULINO,INDIGENA,SOLTERO,ECUADOR,NINGUNA,ESTUDIANTE,SIN_DATO,SIN_DATO
ASESINATO,ZONA 7,EL ORO,PASAJE,BAJO ALTO,07D01C04S01,BAJO ALTO 1,7,EL ORO,706,EL GUABO,"-323,938",-79.82806,URBANO,OTROS LOCALES COMERCIALES,PRIVADO,28/12/2024,10:26:00,ARMA DE FUEGO,PISTOLA,DELINCUENCIA COMÚN,AMENAZA,HERIDA POR ARMA DE FUEGO,50,A,HOMBRE,MASCULINO,MESTIZO/A,CASADO,ECUADOR,NINGUNA,EMPLEADO,SIN_DATO,SIN_DATO
ASESINATO,ZONA 7,EL ORO,HUAQUILLAS,ARENILLAS,07D05C02S01,ARENILLAS 1,7,EL ORO,702,ARENILLAS,"-355,329",-80.0628,URBANO,VÍA PÚBLICA,PUBLICO,28/12/2024,15:20:00,ARMA DE FUEGO,PISTOLA,DELINCUENCIA COMÚN,AMENAZA,HERIDA POR ARMA DE FUEGO,SIN_DATO,SIN_DATO,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,PSICOLOGICA,SIN_DATO,SIN_DATO,SIN_DATO
ASESINATO,ZONA 7,EL ORO,SANTA ROSA,LAS PALMERAS,07D06C06S01,LAS PALMERAS 1,7,EL ORO,712,SANTA ROSA,"-343,786",-79.96437,URBANO,VÍA PÚBLICA,PUBLICO,28/12/2024,19:30:00,ARMA DE FUEGO,FUSIL,DELINCUENCIA COMÚN,TRAFICO INTERNOS DE DROGAS (MICROTRÁFICO),HERIDA POR ARMA DE FUEGO,46,A,HOMBRE,MASCULINO,MESTIZO/A,CASADO,ECUADOR,NINGUNA,ESTUDIANTE,SIN_DATO,SIN_DATO
ASESINATO,ZONA 8,D.M. GUAYAQUIL,SUR - DMG,FLORESTA,09D01C03S02,FLORESTA 2,9,GUAYAS,901,GUAYAQUIL,"-225,357",-79.88053,URBANO,VÍA PÚBLICA,PUBLICO,28/12/2024,00:00:00,ARMA DE FUEGO,PISTOLA,DELINCUENCIA COMÚN,AMENAZA,HERIDA POR ARMA DE FUEGO,15,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,SIN_DATO,SIN_DATO,SIN_DATO
ASESINATO,ZONA 8,D.M. GUAYAQUIL,PORTETE,SUBURBIO,09D04C06S02,SUBURBIO 2,9,GUAYAS,901,GUAYAQUIL,"-222,956",-79.94502,URBANO,VÍA PÚBLICA,PUBLICO,28/12/2024,03:00:00,ARMA DE FUEGO,PISTOLA,DELINCUENCIA COMÚN,AMENAZA,HERIDA POR ARMA DE FUEGO,SIN_DATO,SIN_DATO,HOMBRE,MASCULINO,MESTIZO/A,NO DETERMINADO,NO DETERMINADO,NINGUNA,SIN_DATO,SIN_DATO,SIN_DATO
ASESINATO,ZONA 8,D.M. GUAYAQUIL,PROGRESO,POSORJA,09D10C02S01,POSORJA 1,9,GUAYAS,901,GUAYAQUIL,"-271,124",-80.24455,URBANO,VÍA PÚBLICA,PUBLICO,28/12/2024,02:30:00,ARMA DE FUEGO,PISTOLA,DELINCUENCIA COMÚN,TRAFICO INTERNOS DE DROGAS (MICROTRÁFICO),HERIDA POR ARMA DE FUEGO,29,A,MUJER,FEMENINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,ESTUDIANTE,SIN_DATO,SIN_DATO
ASESINATO,ZONA 8,D.M. GUAYAQUIL,PROGRESO,POSORJA,09D10C02S01,POSORJA 1,9,GUAYAS,901,GUAYAQUIL,"-271,124",-80.24455,URBANO,VÍA PÚBLICA,PUBLICO,28/12/2024,02:30:00,ARMA DE FUEGO,PISTOLA,DELINCUENCIA COMÚN,TRAFICO INTERNOS DE DROGAS (MICROTRÁFICO),HERIDA POR ARMA DE FUEGO,18,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,ESTUDIANTE,SIN_DATO,SIN_DATO
ASESINATO,ZONA 8,D.M. GUAYAQUIL,ESTEROS,TRINITARIA SUR,09D02C05S03,TRINITARIA SUR 3,9,GUAYAS,901,GUAYAQUIL,"-224,778",-79.92531,URBANO,VÍA PÚBLICA,PUBLICO,28/12/2024,03:43:00,ARMA DE FUEGO,PISTOLA,DELINCUENCIA COMÚN,ROBO A PERSONAS,HERIDA POR ARMA DE FUEGO,23,A,HOMBRE,MASCULINO,NO DETERMINADO,SOLTERO,ECUADOR,NINGUNA,ESTUDIANTE,SIN_DATO,SIN_DATO
ASESINATO,ZONA 8,D.M. GUAYAQUIL,9 DE OCTUBRE,GARAY,09D03C04S03,GARAY 3,9,GUAYAS,901,GUAYAQUIL,"-219,042",-79.90362,URBANO,VÍA PÚBLICA,PUBLICO,28/12/2024,21:45:00,ARMA DE FUEGO,PISTOLA,DELINCUENCIA COMÚN,TRAFICO INTERNOS DE DROGAS (MICROTRÁFICO),HERIDA POR ARMA DE FUEGO,24,A,MUJER,FEMENINO,NO DETERMINADO,NO DETERMINADO,ECUADOR,NINGUNA,SIN_DATO,SIN_DATO,SIN_DATO
